,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,utilities,lot_config,land_slope,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,heating_qc,electrical,low_qual_fin_sf,gr_liv_area,full_bath,half_bath,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,original,porch,total_sf,total_rooms
126,1061,528120130,sixty,RL,102.0,12151,2,3,Inside,2,NridgHt,2Story,9,5,2005,2005,Gable,CemntBd,CmentBd,BrkFace,368.0,3,2,PConc,6.0,4.0,3.0,6.0,1249.0,1.0,0.0,165.0,4,4.0,0,2331,3.0,1.0,1,4,7,1,5.0,BuiltIn,2005.0,3.0,3.0,1003.0,4.0,4.0,2,192,0,0.0,0.0,0,8,2008,-inf,test,1,3745.0,12
127,2786,907203010,twenty,RL,120.0,9560,2,3,Corner,2,CollgCr,1Story,5,7,1972,1972,Hip,MetalSd,MetalSd,None,0.0,2,3,CBlock,4.0,4.0,2.0,3.0,360.0,1.0,0.0,504.0,4,4.0,0,864,1.0,0.0,1,2,7,0,0.0,Attchd,1972.0,2.0,1.0,288.0,4.0,4.0,2,0,0,0.0,0.0,0,6,2006,-inf,test,0,1728.0,8
128,1935,535305180,twenty,RL,66.0,8923,3,3,Inside,2,NAmes,1Story,5,7,1953,2006,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,4.0,4.0,1.0,4.0,643.0,1.0,0.0,365.0,3,4.0,0,1008,2.0,0.0,1,3,7,0,0.0,Attchd,1953.0,1.0,1.0,240.0,4.0,4.0,2,0,0,0.0,0.0,0,5,2007,-inf,test,1,2016.0,8
129,1341,903230110,fifty,RM,60.0,5520,2,3,FR2,2,BrkSide,1.5Fin,5,7,1920,1997,Gable,AsbShng,AsbShng,None,0.0,2,3,BrkTil,4.0,4.0,1.0,5.0,68.0,1.0,0.0,497.0,2,4.0,0,1216,2.0,0.0,1,2,7,1,5.0,BuiltIn,1920.0,2.0,1.0,355.0,3.0,4.0,2,0,0,0.0,3.0,0,4,2008,-inf,test,1,1781.0,9
130,521,528458140,twenty,FV,112.0,12606,2,3,Inside,2,Somerst,1Story,9,5,2007,2008,Gable,VinylSd,VinylSd,Stone,120.0,3,2,PConc,5.0,4.0,3.0,1.0,0.0,1.0,0.0,1530.0,4,4.0,0,1530,2.0,0.0,1,3,7,1,5.0,Attchd,2008.0,2.0,3.0,984.0,4.0,4.0,2,212,0,0.0,0.0,0,5,2009,-inf,test,1,3060.0,10
131,2136,907200190,eighty,RL,59.0,8660,2,3,Inside,2,CollgCr,SLvl,5,5,1976,1976,Gable,VinylSd,VinylSd,BrkFace,113.0,2,3,CBlock,5.0,4.0,3.0,6.0,502.0,1.0,0.0,513.0,2,4.0,0,1025,2.0,0.0,1,2,7,1,3.0,Detchd,1979.0,1.0,2.0,370.0,4.0,4.0,2,127,0,0.0,0.0,0,7,2007,-inf,test,0,2040.0,9
132,996,527106150,sixty,RL,59.0,9042,2,3,Inside,2,Gilbert,2Story,6,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,2,2,PConc,5.0,4.0,4.0,6.0,828.0,1.0,0.0,115.0,3,4.0,0,1638,3.0,1.0,1,2,7,2,4.0,Attchd,1998.0,3.0,2.0,472.0,4.0,4.0,2,100,0,0.0,0.0,0,7,2008,-inf,test,1,2581.0,10
133,227,905107250,sixty,RL,86.0,11227,3,3,Inside,2,Sawyer,2Story,5,5,1968,1968,Gable,HdBoard,HdBoard,None,0.0,2,3,CBlock,4.0,5.0,1.0,3.0,267.0,5.0,453.0,0.0,4,4.0,0,1440,1.0,1.0,1,2,7,2,4.0,Attchd,1968.0,1.0,2.0,480.0,4.0,4.0,2,192,0,0.0,3.0,0,3,2010,-inf,test,1,2160.0,11
134,135,535101020,eightyfive,RL,75.0,11380,2,3,Inside,2,NAmes,SFoyer,6,8,1966,2008,Gable,HdBoard,HdBoard,BrkFace,216.0,2,2,CBlock,4.0,4.0,4.0,6.0,944.0,1.0,0.0,136.0,3,4.0,0,1128,2.0,0.0,1,3,7,1,5.0,Attchd,1966.0,1.0,1.0,315.0,4.0,4.0,2,238,0,0.0,0.0,1500,1,2010,-inf,test,0,2208.0,7
135,1167,533213120,hundredsixty,FV,24.0,2280,3,3,Inside,2,Somerst,2Story,6,5,1999,1999,Gable,MetalSd,MetalSd,Stone,216.0,2,2,PConc,5.0,4.0,1.0,6.0,550.0,1.0,0.0,194.0,3,4.0,0,1549,3.0,1.0,1,2,7,0,0.0,Detchd,1999.0,1.0,2.0,440.0,4.0,4.0,2,0,0,0.0,0.0,0,4,2008,-inf,test,1,2293.0,9
136,294,909281080,fifty,RL,78.0,10452,2,3,Inside,2,Crawfor,1.5Fin,7,6,1941,1985,Gable,Wd Sdng,Wd Sdng,BrkFace,371.0,3,3,BrkTil,5.0,4.0,1.0,5.0,426.0,4.0,252.0,850.0,4,4.0,0,2133,2.0,1.0,1,2,7,2,4.0,Attchd,1941.0,1.0,1.0,312.0,4.0,4.0,2,0,0,0.0,0.0,0,7,2010,-inf,test,1,3661.0,12
137,1776,528427040,twenty,RL,75.0,9910,3,3,Inside,2,Somerst,1Story,7,6,2007,2007,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1369.0,4,4.0,0,1369,2.0,0.0,1,3,7,0,0.0,Attchd,2007.0,1.0,2.0,605.0,4.0,4.0,2,0,0,0.0,0.0,0,9,2007,-inf,test,1,2738.0,8
138,540,531375040,twenty,RL,63.0,13072,3,3,Inside,2,SawyerW,1Story,7,5,2004,2005,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1114.0,4,4.0,0,1114,1.0,1.0,1,3,7,0,0.0,Detchd,2005.0,1.0,2.0,576.0,4.0,4.0,2,248,0,0.0,0.0,0,5,2009,-inf,test,1,2228.0,9
139,1717,528174020,hundredtwenty,RL,34.0,3901,3,3,Inside,2,NridgHt,1Story,6,5,2005,2006,Gable,VinylSd,VinylSd,Stone,182.0,3,2,PConc,5.0,4.0,3.0,5.0,866.0,1.0,0.0,436.0,4,4.0,0,1302,2.0,1.0,1,3,7,1,5.0,Attchd,2005.0,2.0,2.0,631.0,4.0,4.0,2,110,0,0.0,0.0,0,8,2007,-inf,test,1,2604.0,6
140,2303,923276180,twenty,RL,65.0,11625,2,3,Inside,2,Mitchel,1Story,5,7,1983,1983,Gable,HdBoard,HdBoard,None,0.0,2,2,CBlock,5.0,4.0,1.0,5.0,596.0,1.0,0.0,220.0,2,4.0,0,816,2.0,0.0,1,2,7,0,0.0,Attchd,1983.0,3.0,1.0,264.0,4.0,4.0,2,330,0,0.0,3.0,0,5,2007,-inf,test,0,1632.0,6
141,116,534176060,twenty,RL,78.0,9360,3,3,Inside,2,NWAmes,1Story,6,7,1972,2006,Hip,Plywood,Plywood,None,0.0,2,2,CBlock,4.0,4.0,1.0,5.0,982.0,1.0,0.0,179.0,2,4.0,0,1381,2.0,1.0,1,3,7,1,4.0,Attchd,1972.0,2.0,2.0,676.0,4.0,4.0,2,0,0,0.0,0.0,0,3,2010,-inf,test,0,2542.0,8
142,127,534430080,twenty,RL,68.0,9717,3,3,Inside,2,NAmes,1Story,5,6,1950,1996,Hip,MetalSd,MetalSd,None,0.0,2,2,CBlock,4.0,4.0,2.0,6.0,49.0,3.0,1029.0,0.0,3,3.0,0,1078,2.0,0.0,1,3,7,0,0.0,Attchd,1950.0,1.0,1.0,240.0,4.0,4.0,2,366,0,0.0,0.0,0,4,2010,-inf,test,1,2156.0,7
143,1371,903484020,fifty,RM,60.0,10320,3,3,Inside,2,IDOTRR,1.5Fin,6,7,1906,1995,Gable,MetalSd,MetalSd,None,0.0,2,2,CBlock,4.0,4.0,1.0,1.0,0.0,1.0,0.0,756.0,4,4.0,0,1469,1.0,0.0,1,2,7,0,0.0,Detchd,1906.0,1.0,1.0,216.0,4.0,4.0,2,57,0,0.0,3.0,0,6,2008,-inf,test,1,2225.0,10
144,1014,527226020,twenty,RL,0.0,31220,2,2,FR2,2,Gilbert,1Story,6,2,1952,1952,Hip,BrkFace,BrkFace,None,0.0,2,2,CBlock,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1632.0,2,3.0,0,1474,1.0,0.0,1,2,5,2,5.0,Attchd,1952.0,1.0,2.0,495.0,4.0,4.0,2,0,0,0.0,0.0,750,5,2008,-inf,test,1,3106.0,10
145,1507,908250040,fifty,RL,57.0,8050,3,3,Inside,2,Edwards,1.5Fin,5,8,1947,1993,Gable,MetalSd,MetalSd,None,0.0,2,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.0,0,1137,1.0,1.0,1,2,6,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0,4,2008,-inf,test,0,1137.0,12
146,702,902109140,ninety,RM,60.0,7596,3,3,Inside,2,OldTown,2Story,5,5,1952,1952,Hip,Wd Sdng,Wd Sdng,BrkFace,360.0,2,2,CBlock,4.0,4.0,1.0,1.0,0.0,1.0,0.0,960.0,3,4.0,0,1960,2.0,0.0,2,2,7,0,0.0,Detchd,1952.0,1.0,2.0,400.0,4.0,4.0,0,0,0,0.0,0.0,0,7,2009,-inf,test,0,2920.0,14
147,750,903427120,seventy,RM,57.0,8094,3,3,Inside,2,OldTown,2Story,6,6,1915,1950,Gable,MetalSd,MetalSd,None,0.0,2,2,PConc,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1048.0,3,3.0,0,1768,2.0,0.0,1,2,7,0,0.0,Detchd,1930.0,1.0,2.0,576.0,3.0,3.0,2,0,0,0.0,0.0,0,6,2009,-inf,test,1,2816.0,11
148,261,907200290,sixty,RL,0.0,10900,2,3,FR2,2,CollgCr,2Story,6,7,1977,1977,Gable,HdBoard,HdBoard,BrkFace,153.0,2,2,CBlock,5.0,4.0,1.0,6.0,378.0,1.0,0.0,311.0,4,4.0,0,1392,1.0,1.0,1,2,7,0,0.0,Attchd,1977.0,3.0,1.0,299.0,4.0,4.0,2,0,0,0.0,3.0,450,3,2010,-inf,test,1,2081.0,9
149,1559,911226030,seventy,C (all),60.0,9000,3,3,Inside,2,IDOTRR,2Story,4,6,1920,1950,Gable,MetalSd,MetalSd,None,0.0,2,2,Stone,3.0,3.0,2.0,1.0,0.0,1.0,0.0,592.0,4,4.0,0,864,1.0,1.0,1,1,5,0,0.0,Detchd,1920.0,1.0,1.0,216.0,3.0,3.0,0,0,0,0.0,0.0,0,6,2008,-inf,test,1,1456.0,8
150,577,533254050,twenty,RL,110.0,15417,3,3,Inside,2,Veenker,1Story,7,5,1981,1981,Gable,BrkFace,BrkFace,None,0.0,3,2,CBlock,5.0,4.0,2.0,2.0,121.0,1.0,0.0,1619.0,2,4.0,0,1740,1.0,1.0,1,3,7,0,0.0,Attchd,1981.0,2.0,2.0,540.0,4.0,4.0,2,228,0,0.0,0.0,0,6,2009,-inf,test,1,3480.0,9
151,2812,907412010,sixty,RL,89.0,11645,2,3,Corner,2,CollgCr,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,860.0,4,4.0,0,1720,2.0,1.0,1,3,7,0,0.0,Attchd,2004.0,2.0,2.0,565.0,4.0,4.0,2,0,0,0.0,0.0,0,8,2006,-inf,test,1,2580.0,10
152,2080,905451390,fifty,RL,70.0,10512,3,3,Inside,2,Edwards,1.5Fin,6,6,1954,1954,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,4.0,4.0,1.0,4.0,491.0,1.0,0.0,497.0,4,4.0,0,1626,1.0,1.0,1,3,7,0,0.0,Attchd,1954.0,1.0,1.0,332.0,4.0,4.0,2,366,0,0.0,0.0,0,5,2007,-inf,test,0,2614.0,9
153,1368,903476110,fifty,RM,60.0,5586,2,3,Inside,2,OldTown,1.5Fin,6,7,1920,1998,Gable,MetalSd,MetalSd,None,0.0,2,2,BrkTil,4.0,4.0,1.0,1.0,0.0,1.0,0.0,901.0,3,4.0,0,1198,1.0,0.0,1,2,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,0,9,2008,-inf,test,1,2099.0,11
154,2376,527452310,eightyfive,RL,68.0,7838,3,3,Inside,2,NAmes,SFoyer,5,5,1967,1967,Gable,HdBoard,HdBoard,None,0.0,2,2,CBlock,4.0,4.0,3.0,5.0,769.0,1.0,0.0,95.0,2,4.0,0,900,2.0,0.0,1,2,7,1,2.0,Attchd,1967.0,2.0,1.0,288.0,4.0,4.0,2,175,0,0.0,1.0,0,12,2006,-inf,test,1,1764.0,9
155,659,535378020,thirty,RL,52.0,9022,3,3,Inside,2,OldTown,1Story,5,8,1924,2006,Gable,VinylSd,VinylSd,None,0.0,3,2,BrkTil,4.0,4.0,1.0,1.0,0.0,1.0,0.0,768.0,4,4.0,0,792,1.0,0.0,1,3,7,0,0.0,Detchd,1924.0,1.0,1.0,240.0,3.0,3.0,0,316,0,0.0,0.0,0,5,2009,-inf,test,1,1560.0,7
156,1235,535150210,twenty,RL,0.0,7390,2,3,Inside,2,NAmes,1Story,5,7,1955,1955,Hip,Wd Sdng,Wd Sdng,BrkFace,151.0,2,2,CBlock,4.0,4.0,1.0,5.0,902.0,1.0,0.0,196.0,2,4.0,0,1098,2.0,0.0,1,2,7,0,0.0,Attchd,1955.0,1.0,1.0,260.0,4.0,4.0,2,0,0,0.0,0.0,0,7,2008,-inf,test,0,2196.0,9
157,332,923228270,hundredsixty,RM,21.0,1900,3,3,Inside,2,MeadowV,2Story,4,4,1970,1970,Gable,CemntBd,CmentBd,None,0.0,2,2,CBlock,4.0,4.0,1.0,1.0,0.0,1.0,0.0,546.0,4,4.0,0,1092,1.0,1.0,1,2,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0,6,2010,-inf,test,0,1638.0,8
158,1917,535151020,twenty,RL,73.0,8760,3,3,Inside,2,NAmes,1Story,6,7,1957,1999,Gable,VinylSd,VinylSd,None,0.0,2,2,CBlock,4.0,4.0,1.0,5.0,873.0,1.0,0.0,63.0,2,4.0,0,936,2.0,0.0,1,3,7,0,0.0,Attchd,1957.0,2.0,1.0,315.0,4.0,4.0,2,0,0,0.0,0.0,0,9,2007,-inf,test,1,1872.0,6
159,2094,906203140,sixty,RL,103.0,13125,2,3,Corner,2,SawyerW,2Story,7,5,1991,1991,Gable,HdBoard,HdBoard,None,0.0,3,2,PConc,6.0,4.0,2.0,4.0,48.0,6.0,634.0,422.0,4,4.0,0,2127,3.0,1.0,1,3,7,1,4.0,Attchd,1991.0,2.0,3.0,833.0,4.0,4.0,2,72,0,0.0,4.0,0,11,2007,-inf,test,1,3231.0,12
160,1460,907255020,sixty,RL,0.0,9240,3,3,Inside,2,CollgCr,2Story,8,5,2001,2002,Gable,VinylSd,VinylSd,BrkFace,396.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1055.0,4,4.0,0,2263,2.0,1.0,1,3,7,1,4.0,BuiltIn,2001.0,3.0,2.0,905.0,4.0,4.0,2,0,0,0.0,0.0,0,9,2008,-inf,test,1,3318.0,10
161,1471,907295020,twenty,RL,75.0,13125,3,3,Inside,1,CollgCr,1Story,6,5,1997,1998,Gable,VinylSd,VinylSd,BrkFace,215.0,2,2,PConc,5.0,4.0,4.0,6.0,994.0,1.0,0.0,484.0,4,4.0,0,1493,3.0,0.0,1,3,7,1,4.0,Attchd,1997.0,3.0,2.0,508.0,4.0,4.0,2,140,0,0.0,0.0,0,4,2008,-inf,test,1,2971.0,10
162,1509,908275130,fifty,RL,70.0,11767,3,3,Inside,2,Edwards,1.5Fin,5,6,1946,1995,Gable,MetalSd,MetalSd,None,0.0,2,2,CBlock,4.0,4.0,1.0,4.0,352.0,1.0,0.0,416.0,4,4.0,0,1200,1.0,0.0,1,2,7,0,0.0,Detchd,1946.0,1.0,1.0,240.0,4.0,4.0,2,0,0,0.0,0.0,0,5,2008,-inf,test,0,1968.0,9
163,1922,535155110,twenty,RL,80.0,9250,3,3,Corner,2,NAmes,1Story,5,7,1954,2005,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,4.0,4.0,1.0,4.0,480.0,2.0,468.0,108.0,2,4.0,0,1056,1.0,1.0,1,2,7,0,0.0,Attchd,1954.0,1.0,1.0,260.0,4.0,4.0,2,390,0,0.0,0.0,0,7,2007,-inf,test,0,2112.0,9
164,433,528110020,twenty,RL,105.0,13693,3,3,Inside,2,NridgHt,1Story,10,5,2007,2007,Hip,VinylSd,VinylSd,Stone,472.0,4,2,PConc,6.0,4.0,4.0,6.0,2288.0,1.0,0.0,342.0,4,4.0,0,2674,4.0,1.0,1,4,7,2,5.0,Attchd,2007.0,3.0,3.0,762.0,4.0,4.0,2,360,0,0.0,0.0,0,3,2009,-inf,test,1,5304.0,10
165,460,528180130,hundredtwenty,RL,48.0,6472,3,3,Inside,2,NridgHt,1Story,9,5,2008,2008,Hip,VinylSd,VinylSd,BrkFace,500.0,4,2,PConc,6.0,4.0,1.0,1.0,0.0,1.0,0.0,1451.0,4,4.0,0,1456,2.0,0.0,1,4,7,1,5.0,Attchd,2008.0,2.0,2.0,539.0,4.0,4.0,2,192,0,0.0,0.0,0,4,2009,-inf,test,1,2907.0,8
166,1116,528431060,twenty,RL,78.0,10206,3,3,Inside,2,Somerst,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,Stone,468.0,2,2,PConc,5.0,4.0,1.0,6.0,33.0,1.0,0.0,1530.0,4,4.0,0,1563,2.0,0.0,1,3,7,1,5.0,Attchd,2007.0,2.0,3.0,758.0,4.0,4.0,2,144,0,0.0,0.0,0,10,2008,-inf,test,1,3126.0,9
167,1137,531375120,twenty,RL,66.0,13695,3,3,Inside,2,SawyerW,1Story,6,5,2003,2004,Gable,VinylSd,VinylSd,None,0.0,2,2,PConc,5.0,4.0,1.0,6.0,814.0,1.0,0.0,300.0,4,4.0,0,1114,2.0,0.0,1,3,7,0,0.0,Detchd,2004.0,1.0,2.0,576.0,4.0,4.0,2,0,0,0.0,0.0,0,7,2008,-inf,test,1,2228.0,9
168,53,528228285,hundredtwenty,RL,43.0,3203,3,3,Inside,2,Blmngtn,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,BrkFace,14.0,3,2,PConc,5.0,4.0,3.0,6.0,16.0,1.0,0.0,1129.0,4,4.0,0,1145,2.0,0.0,1,3,7,0,0.0,Attchd,2006.0,3.0,2.0,437.0,4.0,4.0,2,100,0,0.0,0.0,0,1,2010,-inf,test,1,2290.0,8
169,2354,527365010,sixty,FV,75.0,9512,2,3,Inside,2,Somerst,2Story,7,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,1.0,5.0,788.0,1.0,0.0,172.0,4,4.0,0,2318,3.0,1.0,1,3,7,1,6.0,BuiltIn,2005.0,3.0,2.0,541.0,4.0,4.0,2,0,0,0.0,0.0,0,6,2006,-inf,test,1,3278.0,11
170,1475,907412040,twenty,RL,75.0,9750,3,3,Inside,2,CollgCr,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,50.0,3,2,PConc,5.0,4.0,2.0,6.0,24.0,1.0,0.0,1421.0,4,4.0,0,1445,2.0,0.0,1,3,7,0,0.0,Attchd,2004.0,1.0,2.0,470.0,4.0,4.0,2,0,0,0.0,0.0,0,6,2008,-inf,test,1,2890.0,9
171,1761,528320050,sixty,RL,160.0,15623,2,3,Corner,2,NoRidge,2Story,10,5,1996,1996,Hip,Wd Sdng,ImStucc,None,0.0,3,2,PConc,6.0,4.0,3.0,6.0,2096.0,1.0,0.0,300.0,4,4.0,0,4476,4.0,1.0,1,4,7,2,4.0,Attchd,1996.0,3.0,3.0,813.0,4.0,4.0,2,171,555,4.0,3.0,0,7,2007,-inf,test,1,6872.0,14
172,842,907135170,twenty,RL,60.0,8072,3,3,Inside,2,CollgCr,1Story,5,5,1994,1995,Gable,VinylSd,VinylSd,None,0.0,2,3,PConc,5.0,5.0,1.0,5.0,746.0,1.0,0.0,244.0,4,4.0,0,990,2.0,0.0,1,2,7,0,0.0,Detchd,2000.0,1.0,2.0,480.0,4.0,4.0,2,0,0,0.0,0.0,0,5,2009,-inf,test,1,1980.0,8
173,2739,905427140,eighty,RL,78.0,11679,2,3,Inside,2,Edwards,SLvl,5,5,1962,1962,Gable,Plywood,Plywood,Stone,96.0,2,2,CBlock,4.0,4.0,4.0,5.0,612.0,3.0,1164.0,0.0,4,4.0,0,1560,2.0,1.0,1,2,5,1,3.0,Attchd,1962.0,3.0,2.0,528.0,4.0,4.0,2,453,0,0.0,3.0,0,5,2006,-inf,test,1,3336.0,9
174,2509,533212120,hundredsixty,FV,24.0,2544,3,3,Inside,2,Somerst,2Story,7,5,2005,2005,Gable,MetalSd,MetalSd,None,0.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,600.0,4,4.0,80,1223,2.0,1.0,1,3,7,0,0.0,Detchd,2005.0,2.0,2.0,480.0,4.0,4.0,2,0,0,0.0,0.0,0,7,2006,-inf,test,1,1743.0,6
175,1007,527164120,sixty,RL,0.0,10832,2,3,Corner,2,Gilbert,2Story,7,5,1994,1996,Gable,MetalSd,MetalSd,None,0.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,712.0,4,4.0,0,1895,2.0,1.0,1,3,7,1,4.0,Attchd,1994.0,3.0,2.0,409.0,4.0,4.0,2,143,0,0.0,0.0,500,10,2008,-inf,test,1,2607.0,10
176,2610,535402220,fifty,RL,77.0,9786,2,3,Inside,2,NAmes,1.5Fin,6,7,1962,1981,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,4.0,4.0,1.0,3.0,600.0,1.0,0.0,312.0,2,4.0,0,1734,1.0,1.0,1,3,7,1,5.0,Attchd,1962.0,2.0,2.0,440.0,4.0,4.0,2,0,0,0.0,4.0,0,6,2006,-inf,test,1,2646.0,10
177,1952,535382150,thirty,RL,60.0,5400,3,3,Corner,2,OldTown,1Story,5,6,1920,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3.0,4.0,1.0,1.0,0.0,1.0,0.0,691.0,4,3.0,0,691,1.0,0.0,1,4,7,0,0.0,Detchd,1920.0,1.0,1.0,216.0,3.0,4.0,0,0,0,0.0,0.0,0,1,2007,-inf,test,1,1382.0,6
178,2719,905108120,ninety,RL,75.0,8235,3,3,Inside,2,Sawyer,1Story,5,4,1977,1977,Gable,Plywood,Plywood,BrkFace,99.0,2,2,CBlock,4.0,4.0,1.0,3.0,483.0,1.0,0.0,1466.0,2,4.0,0,1949,2.0,0.0,2,2,7,0,0.0,Attchd,1977.0,2.0,2.0,586.0,4.0,4.0,2,32,0,0.0,0.0,0,5,2006,-inf,test,0,3898.0,16
179,2921,923228310,hundredsixty,RM,21.0,1894,3,3,Inside,2,MeadowV,2Story,4,5,1970,1970,Gable,CemntBd,CmentBd,None,0.0,2,2,CBlock,4.0,4.0,1.0,3.0,252.0,1.0,0.0,294.0,2,4.0,0,1092,1.0,1.0,1,2,7,0,0.0,CarPort,1970.0,1.0,1.0,286.0,4.0,4.0,2,0,0,0.0,0.0,0,4,2006,-inf,test,1,1638.0,9
180,1966,535453180,twenty,RL,70.0,7903,3,3,Inside,2,NAmes,1Story,5,5,1960,1960,Hip,BrkFace,BrkFace,None,0.0,2,2,CBlock,4.0,4.0,1.0,3.0,739.0,1.0,0.0,503.0,3,3.0,0,1242,2.0,1.0,1,2,7,0,0.0,Attchd,1960.0,2.0,1.0,324.0,4.0,4.0,2,0,0,0.0,0.0,0,5,2007,-inf,test,0,2484.0,9
181,292,909250030,fifty,RL,51.0,9839,3,3,Inside,2,SWISU,1.5Fin,5,2,1931,1950,Gable,VinylSd,VinylSd,None,0.0,2,2,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,894.0,4,4.0,0,1666,2.0,0.0,1,2,7,1,5.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,5,2010,-inf,test,1,2560.0,10
182,1204,534252270,sixty,RL,0.0,9900,3,3,Inside,2,NWAmes,2Story,7,5,1968,1968,Gable,MetalSd,MetalSd,BrkFace,342.0,2,2,CBlock,4.0,4.0,1.0,4.0,552.0,1.0,0.0,280.0,3,4.0,0,1978,2.0,1.0,1,2,7,1,5.0,Attchd,1968.0,2.0,2.0,486.0,4.0,4.0,2,0,0,0.0,4.0,0,4,2008,-inf,test,1,2810.0,13
183,1829,532477040,sixty,RL,0.0,17542,2,3,Inside,2,Veenker,2Story,7,7,1974,2003,Gable,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,4.0,4.0,4.0,2.0,125.0,5.0,1031.0,36.0,2,4.0,0,2167,3.0,1.0,1,3,7,2,5.0,Attchd,1974.0,2.0,2.0,518.0,4.0,4.0,2,220,0,0.0,3.0,0,7,2007,-inf,test,1,3359.0,12
184,2419,528222020,sixty,RL,75.0,9073,2,3,Inside,2,Gilbert,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,738.0,4,4.0,0,1492,2.0,1.0,1,3,7,0,0.0,Attchd,2006.0,3.0,2.0,440.0,4.0,4.0,2,100,0,0.0,0.0,0,10,2006,-inf,test,1,2230.0,11
185,391,527376100,twenty,RL,78.0,10140,3,3,Inside,2,NWAmes,1Story,6,5,1974,1974,Hip,HdBoard,HdBoard,BrkFace,174.0,2,2,CBlock,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1064.0,2,4.0,0,1350,2.0,0.0,1,2,7,1,4.0,Attchd,1974.0,2.0,2.0,478.0,4.0,4.0,2,0,0,0.0,3.0,0,8,2009,-inf,test,0,2414.0,10
186,798,905480030,fifty,RL,60.0,9060,3,3,Inside,2,Edwards,1.5Fin,6,5,1939,1950,Gable,WdShing,Wd Shng,None,0.0,2,2,BrkTil,4.0,4.0,2.0,3.0,204.0,1.0,0.0,356.0,2,4.0,0,1258,1.0,0.0,1,2,7,0,0.0,Detchd,1939.0,1.0,1.0,280.0,4.0,4.0,1,0,0,0.0,3.0,0,10,2009,-inf,test,0,1818.0,8
187,481,528250020,sixty,RL,0.0,8965,2,3,Inside,2,Gilbert,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,1.0,6.0,652.0,1.0,0.0,130.0,4,4.0,0,1489,3.0,1.0,1,3,7,1,5.0,Attchd,2003.0,3.0,2.0,400.0,4.0,4.0,2,0,0,0.0,0.0,0,6,2009,-inf,test,1,2271.0,11
188,193,903206120,seventyfive,RL,0.0,7793,2,3,Corner,2,BrkSide,2.5Unf,7,7,1922,2005,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,5.0,4.0,1.0,4.0,474.0,1.0,0.0,634.0,2,3.0,0,2068,1.0,1.0,1,3,7,1,5.0,Detchd,1928.0,1.0,1.0,315.0,4.0,4.0,2,0,0,0.0,0.0,0,5,2010,-inf,test,1,3176.0,11
